시간대구분,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
18,11710720,8779.6752,296.8839,165.6136,188.8546,239.9597,245.233,287.751,316.2769,341.0736,386.4444,251.1751,294.5814,201.4359,206.6796,533.3492,199.8477,170.0196,225.7262,304.6039,374.5534,366.7571,377.4456,398.6202,410.9503,346.4201,325.0676,229.6957,258.4849,836.1705
18,11260680,33339.1547,2178.8976,896.2303,893.5268,806.9419,916.5593,804.0077,1102.4683,1110.2607,1366.2582,1136.1399,1254.5919,1032.6281,778.7763,1446.0072,1959.2282,798.7367,1028.7877,762.3101,829.4688,998.2608,1205.9707,1248.9477,1384.7084,1246.0025,1499.0631,1265.9592,968.3923,2420.024
18,11260575,20603.5565,627.5506,349.2019,449.8003,579.3506,714.0195,689.4154,767.1002,780.9148,815.5233,686.0635,868.9652,720.3621,529.7122,1126.6199,625.6563,322.4134,414.8749,608.4495,698.276,667.3601,866.8664,728.3274,830.4671,861.1084,988.2803,904.187,620.8331,1761.857
18,11200615,17964.7554,756.081,244.8597,415.5066,420.2188,407.0667,436.8098,691.9222,756.8075,707.193,612.4699,648.7893,532.4415,405.2991,828.051,679.6616,258.8214,385.8493,451.9477,481.7091,658.0614,1012.5588,904.6347,708.5323,703.1281,797.4904,746.7136,544.858,1767.2724
18,11320700,10511.7618,367.9584,209.7908,199.3294,244.5564,273.0058,264.4151,279.1465,308.8212,335.0072,407.9067,455.0541,401.3989,332.0064,733.0822,261.6752,170.7724,152.5658,202.6609,238.6965,249.5364,309.8995,340.5056,436.9168,463.7418,570.459,540.8525,396.8136,1365.1873
18,11350640,34597.695,796.3673,543.3725,1326.4696,1640.8262,1440.5481,985.4779,1070.197,1026.2026,1313.7522,1127.1477,1224.3845,950.1308,725.6889,1340.2811,901.2993,645.8009,1633.1157,1885.451,1347.814,1209.4384,1197.0834,1073.1713,1461.5233,1527.303,1627.9522,1246.723,945.3206,2384.8519
18,11320513,8698.8778,391.517,218.2868,190.1292,230.7387,229.3504,195.5335,241.3374,282.9077,335.0206,326.7434,448.5984,318.5853,228.8811,470.4933,290.0549,142.2166,161.1714,169.6664,202.5407,176.5569,245.4663,282.3533,393.6219,364.7192,443.5026,415.2398,338.9822,964.664
18,11170650,13346.0232,107.5518,57.5922,186.7973,728.604,864.9172,859.6605,904.1064,650.613,579.0171,458.2828,414.8776,235.6314,184.3825,395.387,161.9842,71.9931,196.2669,856.1758,950.6974,821.112,621.2854,467.0115,612.3867,411.4555,343.2593,353.7772,248.5287,602.6683
18,11290575,27884.8268,724.0495,434.7938,1212.3531,1485.8973,1146.0561,918.4402,995.1926,882.6393,894.9095,769.0432,749.7027,475.3132,358.3935,880.4139,665.9143,422.8296,1847.0224,2934.6685,1711.3748,1012.8285,1084.8089,949.3499,1079.5947,956.0668,776.2029,617.8186,475.3675,1423.7823
18,11230610,19093.5691,798.254,401.8153,338.1136,456.075,474.6856,548.0837,832.2729,807.8247,829.1206,709.1323,757.919,601.7132,498.8149,993.785,721.0594,390.3106,427.8644,406.9193,538.0346,624.0149,869.0428,758.0702,770.2775,653.5855,915.2434,829.1985,549.3619,1592.9752
18,11290770,11938.3203,297.5013,207.4442,272.1717,273.4336,394.3245,362.8818,439.9839,375.0206,387.4156,456.6014,441.5926,416.7486,316.244,656.9011,218.7346,143.4707,255.7074,475.372,433.4635,384.4019,490.492,395.7456,533.5769,522.152,619.8898,571.3792,480.4158,1115.2546
18,11200620,13187.7363,696.3333,227.9608,289.6096,240.2679,352.1038,459.7227,735.8258,522.6967,598.5862,528.2838,447.0311,365.9731,303.1101,491.8889,497.0064,162.1437,214.8618,305.209,357.0227,584.2793,739.8664,610.0208,570.396,485.4149,524.6403,501.5952,358.5208,1017.3665
18,11200570,14972.4578,726.0115,367.1861,459.9981,336.1575,325.4486,396.9571,602.9517,546.0539,576.8703,475.0913,507.5027,400.1565,264.0404,611.0585,651.0725,362.4298,411.8536,344.1914,359.3234,510.0691,795.8071,587.5796,781.4545,600.6485,607.5987,602.4495,509.127,1253.3684
18,11230545,29267.5983,762.0129,364.1207,674.6644,1560.4515,1298.2858,884.7269,1000.1518,864.8289,1132.0798,1167.9868,1187.754,963.2016,812.8686,1875.4771,489.3032,260.0863,754.9851,2106.4219,1110.6842,759.57,1047.8619,828.3453,913.5327,1060.3004,1022.7022,971.2227,893.5192,2500.4532
18,11170590,7887.653,266.9984,120.6131,134.4708,179.0085,226.3283,246.7231,381.993,314.6012,373.0283,265.6472,279.8172,222.0383,201.9594,339.9367,234.1002,103.1385,106.0334,253.7288,286.0786,328.7771,348.519,326.1572,300.3141,323.3586,353.1312,323.8834,281.452,765.817
18,11440655,25989.2864,694.4092,277.1355,751.6388,1810.5479,1525.5092,1098.6007,1275.8477,1060.6762,982.6094,799.3498,688.3593,417.7686,309.9818,766.1086,593.2358,272.5028,1098.1639,2173.6435,1506.4506,1135.7605,1232.8934,925.5489,1007.0661,712.2707,607.7994,562.8273,416.0325,1286.5472
18,11410555,42245.1503,1361.6313,432.4957,553.9441,1084.9796,1500.9845,1796.3958,2463.4812,2606.4605,2386.6944,1802.6853,1363.976,853.6709,571.0619,1039.8015,1151.9437,423.0298,835.0691,1817.6052,2206.2522,2185.267,2852.6269,2134.402,2141.1396,1641.2797,1551.0462,1060.5077,688.218,1738.5003
18,11740640,23866.7434,836.883,432.1669,745.7219,595.0492,657.3637,818.6275,989.3694,928.6228,912.9957,851.9921,854.3069,647.5679,464.4724,1103.5233,1011.711,512.1862,568.5564,691.9898,882.571,958.089,1065.7521,994.4021,1102.4035,1054.4109,953.3542,787.0827,685.9829,1759.5898
18,11710632,24801.7256,1205.6715,800.9618,805.5372,600.3055,735.5994,678.908,818.8139,785.7786,852.4114,774.9193,810.093,713.0862,533.0332,1257.3972,1094.5796,702.198,629.903,681.8234,666.3726,693.0819,999.1623,930.6335,1204.8181,955.4419,1118.3182,1096.3012,797.8711,1858.7027
18,11710680,74430.7893,5058.1215,2548.1978,2457.0689,1726.8574,1592.0953,1685.2773,2564.9287,2749.2736,2529.5993,1572.199,1185.6814,932.963,705.4698,1635.3188,8218.5879,4373.2877,4085.1186,2956.6013,2585.3356,2744.2186,4113.0216,3989.0694,3088.9617,2070.0301,1790.5904,1462.6653,1209.7109,2800.5374
18,11710610,26490.8473,1485.0753,719.6807,769.8655,547.3444,877.9266,1113.8493,1278.5952,1027.9933,1010.0083,860.257,775.1161,607.6454,444.7488,903.6146,1157.8157,535.4355,627.4866,697.9449,1185.8204,1290.8917,1287.849,1257.5467,1066.6867,827.9189,947.3744,856.1323,578.6818,1751.5423
18,11680565,46756.3236,1062.3342,507.3595,641.7453,1219.7819,1909.0264,1985.3539,2829.2194,2483.8481,2359.1884,1932.1111,1427.4859,853.0725,723.4179,1203.6739,1123.2286,537.6843,702.8259,2345.9277,3161.7531,3130.7746,2899.2872,2629.1083,2211.2812,1750.6335,1545.9779,1108.1018,847.0323,1625.0861
18,11140635,14473.0937,433.2955,156.7763,233.1124,376.3326,383.7362,551.9301,640.3226,603.4395,614.7029,530.6051,506.0329,384.5227,344.7326,775.1128,413.1809,158.376,163.3461,476.2688,616.3963,553.031,818.0983,587.3762,603.0804,500.012,591.203,513.9179,453.5738,1490.5779
18,11410585,64435.4097,753.8214,236.95,1925.8937,5703.006,4698.6894,2562.9435,2259.9471,1744.384,1763.5608,1597.2557,1292.3287,985.3723,589.2971,1102.1248,600.7264,302.3692,3565.4958,10785.5753,6085.0682,3117.7361,2400.4012,1727.9038,1842.5449,1737.2599,1620.3813,1005.6088,770.3444,1658.4205
18,11140550,58960.2163,774.5679,236.6733,560.9129,1884.061,2837.2171,3309.6112,4041.3423,3744.0924,4063.5596,2982.6898,1970.0462,1019.3435,673.5286,872.6911,774.2889,297.8034,966.101,3763.6488,4614.7483,3821.7921,3674.2546,3082.0311,2853.1612,2092.7779,1528.083,925.6083,580.2982,1015.2825
18,11110560,14336.9053,467.6103,338.2379,401.2205,470.2127,301.1321,280.4703,458.1342,450.0127,543.2292,567.4637,574.3695,496.1457,308.1955,864.0214,517.9504,302.6222,347.6091,341.1366,225.9914,347.0497,455.9182,503.3775,576.2801,673.7621,747.5082,687.744,538.9927,1550.5077
18,11170700,8530.9176,216.0156,146.7159,178.3568,262.4246,259.97,331.6274,471.0015,342.5231,448.3609,396.0633,386.2059,276.2771,185.7278,299.1553,103.6358,66.1361,148.2165,168.4639,313.1924,320.7669,397.5695,457.848,425.8195,369.7485,309.4126,359.5359,248.4084,641.738
18,11350595,43549.1179,1452.6009,716.8274,1429.1054,2092.9256,1654.1999,1272.7695,1566.5749,1512.6582,1514.7832,1492.6153,1470.975,1313.3233,995.9655,2012.6994,1402.2614,710.6928,1142.5063,2239.8333,1552.4661,1464.8474,1527.5366,1652.5148,1690.4976,1599.9805,1809.5163,1584.9985,1360.1614,3313.2804
18,11290600,25662.4022,201.443,150.3924,1345.7765,2992.3715,2288.2286,1024.7252,870.4982,735.5723,711.8413,694.5794,660.728,485.762,349.525,667.114,334.5336,185.72,1141.5736,3253.7701,1673.9574,744.323,688.7556,560.3132,689.2039,624.8681,613.5394,548.3472,355.8084,1069.1314
18,11140670,12668.059,253.2546,66.8134,102.0491,264.1213,490.6829,528.1266,699.8779,555.836,493.7111,500.9782,514.503,420.3933,324.5393,590.3599,428.9441,110.7938,178.2161,529.5865,658.8947,622.9504,707.649,555.3694,443.8268,472.1361,538.6214,420.6633,308.3559,886.8046
18,11710570,32474.575,1513.6853,781.2567,1116.2894,753.6158,869.3804,857.6509,1191.8792,1062.9157,1363.077,1045.0848,1182.4003,1049.8605,878.5109,1495.2796,1325.9881,697.771,787.5636,727.8868,806.6191,899.7401,1188.3153,1191.5703,1409.1173,1380.4862,1741.8456,1424.4022,1087.8324,2644.5497
18,11350665,18150.5694,589.0658,392.946,387.0361,526.0602,406.902,347.4108,557.4873,442.2063,554.1865,755.7933,878.5286,739.4181,693.2152,1184.4738,587.3362,372.9612,350.7261,403.5383,363.2364,431.7468,468.444,696.5346,791.0345,809.4325,897.7929,882.3003,720.4438,1920.3103
18,11110515,15511.3041,459.8239,293.0009,504.7248,543.2138,473.3212,467.8861,582.4088,581.1977,577.5152,535.991,494.2964,378.2892,223.0673,655.3715,593.8019,355.7896,383.8236,698.8958,667.6919,600.2133,667.4023,697.06,825.3691,682.5638,620.3015,531.5105,357.0177,1059.7549
18,11140570,20231.0066,317.5892,105.863,383.8809,787.8506,992.2578,1053.9388,1202.496,1037.4595,1229.0041,1093.8193,1007.0562,567.3554,379.2664,592.6511,236.3504,111.4861,380.5556,1360.0563,1310.68,997.8982,1008.7542,802.9312,751.0848,740.4594,568.26,362.2035,265.8877,583.9105
18,11200580,8015.7329,324.2091,198.8598,216.1207,192.8833,168.2438,185.5503,330.7015,322.7002,349.0812,314.4218,261.2166,277.3658,194.8858,386.7625,308.3066,190.954,204.5454,199.0717,208.2545,288.4597,328.7101,367.745,402.9922,382.8586,298.1677,328.5295,218.886,565.2499
18,11260520,17140.0477,705.6658,351.2853,273.401,378.189,453.0095,511.6824,557.4182,588.2971,787.0479,808.8981,880.5086,643.9408,447.0093,866.9087,589.73,324.1113,376.2736,378.8059,422.2678,477.0705,570.7723,612.7,594.9494,768.5272,889.4439,791.8903,567.5582,1522.6848
18,11215810,32516.1063,1481.899,1252.7574,1191.9146,948.0609,846.1097,680.4758,1173.2838,1160.896,1456.9964,1147.9992,1135.0298,793.4626,586.6361,1237.3133,1457.7443,1221.0856,1258.6141,1093.1744,930.8876,841.6045,1398.1707,1638.1506,1831.7459,1349.8311,1228.9264,1002.7772,677.5059,1493.0544
18,11230600,20318.2536,991.2441,404.3835,361.5861,420.2105,610.9937,630.9842,879.5605,842.5019,844.914,774.4548,678.4724,625.4898,396.7782,881.0584,1004.6442,387.1772,467.4239,593.6652,655.4876,673.496,951.4667,881.2675,945.505,754.8875,875.5759,673.6875,580.2459,1531.0924
18,11290760,19235.6914,691.7824,468.7029,470.8915,527.6385,508.5416,450.2402,688.4465,655.4088,767.6732,575.8101,702.7137,602.1376,445.9375,1037.1956,757.5197,459.8326,431.2528,608.7346,463.5468,550.1089,839.0833,677.3281,725.4232,787.5412,954.9527,828.2882,674.6592,1884.3001
18,11350570,15469.6297,546.6767,288.2176,516.7031,516.3824,338.5596,347.0623,409.7866,489.4392,553.5817,556.7918,533.2572,483.6633,373.4092,1005.8487,588.9469,301.5215,389.3842,391.4826,373.7136,410.2827,494.1723,566.0728,586.3006,599.6577,641.2847,609.5458,564.0703,1993.8155
18,11305535,21919.5801,428.5065,287.4322,527.8374,621.2039,935.6329,684.3771,701.1714,741.5437,716.0338,770.8065,1008.1895,832.4579,567.4343,1195.4571,389.097,212.3648,523.8273,1069.3708,852.1847,674.3192,640.5515,674.3963,791.1675,1012.7657,1118.0041,992.913,747.7155,2202.8178
18,11380650,14959.2333,414.1106,259.9991,266.7453,386.5777,525.4005,531.0201,712.9802,578.3137,734.3846,684.5466,463.7973,453.4719,268.0816,614.8558,312.7051,197.8911,351.6246,551.0439,652.3971,710.0147,883.1462,717.8168,636.6694,639.767,548.6018,507.1358,387.5257,968.6079
18,11500611,30750.1357,1651.7538,885.3931,1083.9596,983.104,949.2419,851.8886,1142.9509,1167.1655,1422.8079,1176.4131,978.5417,723.2696,507.4929,1046.1116,1606.1893,896.7664,1258.3285,950.3759,1030.149,924.8558,1221.5677,1301.8724,1423.0186,1083.8764,986.7959,960.7186,687.8828,1847.646
18,11560535,64381.9144,1345.9101,528.8345,996.9193,1956.7353,3601.6371,3623.0421,3834.2367,2965.239,2911.5803,2285.2251,2163.7905,1535.896,1117.2867,1881.7617,1672.0921,516.2549,1213.4365,3385.9588,4586.5655,4120.3557,3583.6432,2645.8178,2715.5483,2012.4174,1983.7691,1621.1939,1150.3127,2426.4551
18,11545640,10918.6534,213.6357,137.3712,168.9715,280.3551,386.5015,441.6524,424.6527,402.6075,492.2182,476.0864,627.7087,475.5036,297.1063,567.8229,236.6292,141.0773,152.419,261.1435,464.0548,442.5113,435.0909,321.2961,434.4078,454.0227,472.5564,526.1797,358.9068,826.1636
18,11305610,14003.9118,379.4556,224.8182,315.9362,339.8157,430.7175,434.3293,464.2737,472.8274,512.4345,488.6152,614.7197,534.4587,352.3418,864.2139,386.3437,208.2166,265.45,431.7307,431.8728,352.1197,450.9515,444.1478,517.0456,603.2697,693.4363,680.3401,581.1026,1528.9274
18,11620645,20942.7368,376.3573,150.6929,432.4899,1083.8871,1633.9084,1448.7534,1230.6973,859.8511,765.5893,677.5088,586.3973,470.8757,344.0156,771.8029,488.9274,180.8813,507.3137,1239.6162,1549.9607,957.2093,819.934,672.748,537.9597,574.0678,604.1013,473.1161,430.8443,1073.2306
18,11740520,38934.9397,1734.887,1769.859,1646.6233,813.6371,775.3231,795.9997,1321.9298,1423.4039,1625.628,1135.4566,1215.8453,994.4242,799.018,1663.6339,1288.2551,1550.0414,1514.423,885.2562,798.8129,1138.2157,1936.8758,2061.6428,1905.6714,1388.2878,1450.0207,1490.1547,1215.7367,2595.8758
18,11710670,27932.0537,1445.003,1015.584,998.8245,640.6484,657.5287,549.5213,779.0311,1156.4921,1435.1595,923.0479,752.5925,412.9534,445.1742,852.7302,1602.4084,1113.8202,1114.0877,967.7546,848.9162,828.0019,1338.9591,1583.8611,1628.5688,1212.668,873.4842,749.6474,656.5176,1349.0673
18,11260590,28043.4626,624.7809,264.3304,453.2675,1026.5774,1193.6312,1137,1296.369,1056.3927,1118.2288,1011.7397,1087.5808,937.9682,609.8231,1151.1062,623.0488,250.3319,498.7248,1340.6473,1503.1033,1328.607,1359.489,977.706,1128.1812,1098.9094,1323.4092,1096.3871,807.7245,1738.3969
18,11290660,32647.3639,2616.4675,1326.6272,1338.0211,767.4294,586.5098,471.7302,904.2593,1034.4555,1324.3338,909.1854,831.0531,547.2769,491.3648,1160.7709,2704.5188,1452.1293,1183.9249,847.5459,604.5661,631.0136,1259.1133,1607.2433,1891.7496,1345.6904,989.9971,915.0846,717.0179,2188.284
18,11290715,23658.8888,1219.4594,641.055,789.9179,618.8641,600.1339,589.4874,763.459,740.8653,917.3993,857.7516,869.0295,590.5614,476.7145,1068.9411,1014.8595,552.5185,655.9513,748.376,660.1627,716.6359,1042.7566,989.3843,1057.5592,1009.2037,1019.1041,834.2504,682.5597,1931.9272
18,11290705,33757.2216,1503.633,942.256,1050.536,1246.7555,1087.4335,944.9098,1099.8717,1064.5101,1402.0846,1157.5299,1220.2759,1024.8695,671.7608,1633.7932,1327.9753,710.6677,849.5712,1589.916,1060.9701,862.5698,1091.0733,1291.3928,1346.5044,1404.9867,1323.7072,1124.2689,915.3915,2808.0083
18,11740650,24056.0397,1024.8808,355.5182,476.8122,655.0675,922.781,841.2895,1200.8202,948.3855,899.6695,887.006,894.4387,688.9778,558.9853,1166.0761,794.2803,346.43,440.6919,760.0392,1090.7636,933.5342,1001.4466,815.2532,945.7774,895.7493,1036.3136,916.9084,706.4475,1851.696
18,11710647,41884.0199,4367.0217,1448.7151,1167.7289,838.6291,861.7822,906.2922,1587.7828,1643.028,1532.2676,1144.4205,1099.3575,961.2688,610.5399,1007.3406,3739.9694,1407.2098,1225.9201,853.1591,884.1546,1290.1749,2273.6967,2329.1196,1905.3777,1421.4749,1470.0076,1099.8475,897.35,1910.3831
18,11230710,18925.9468,359.8443,175.8981,1378.0452,1870.0391,1067.4064,572.8597,545.7586,472.6287,511.8292,444.112,386.7032,288.5337,187.4372,454.7519,263.9494,121.1572,1606.6164,2723.8164,1134.3063,527.7294,455.3943,424.9346,478.2362,417.4521,448.5917,371.5298,302.1468,934.2391
18,11740570,23630.7617,947.3052,492.6512,553.2511,569.4999,690.8075,636.456,933.1807,914.5567,933.9004,822.7145,862.5704,739.2509,604.7642,1130.9757,890.0986,467.3026,465.6518,558.6233,552.0936,714.179,1051.7211,1003.776,1090.1339,990.9356,1078.4125,926.5972,802.1863,2207.1676
18,11710646,29104.5398,1271.1042,662.4958,853.4175,720.7509,901.1378,1054.2872,1428.2936,1294.8508,1399.471,951.9219,927.0541,795.6,591.1282,1190.831,1072.2259,539.219,680.1551,721.2519,848.6378,1185.5708,1589.598,1247.516,1207.7402,1021.5696,1271.4414,1047.0817,841.8228,1788.364
18,11260565,25108.6963,711.598,360.4105,507.9068,648.1818,852.6591,872.7891,968.1987,877.8136,813.8141,933.896,1213.3119,971.559,630.9244,1381.043,610.9191,302.1944,426.9964,601.1938,888.4122,882.7848,1024.656,858.4563,984.9583,1099.1386,1438.7053,1184.9321,802.2599,2258.9837
18,11350695,46242.1939,1675.1772,882.1922,1797.3151,1577.5608,1370.0506,1142.5447,1511.9748,1374.3829,1610.7546,1546.0382,1446.2944,1093.2287,923.3222,1871.3652,1639.5395,806.6772,1951.8629,1616.2447,1609.1948,1599.1921,1980.2016,1721.9938,2295.5803,2330.0387,2142.6547,1786.9554,1357.4781,3582.3788
18,11380580,21231.3387,776.1535,546.6214,618.5086,546.5574,629.9106,615.3693,788.3589,717.6293,894.5459,678.2871,576.5955,548.2323,325.952,850.6987,842.4181,535.3515,469.137,712.7059,754.3473,823.0036,1043.9364,990.5657,1016.4917,939.669,928.7067,759.3663,639.6282,1662.5877
18,11680655,36947.0877,1438.2482,733.7103,920.387,895.9937,1263.2842,1391.0859,1657.9064,1697.7801,1886.011,1496.0642,1256.244,730.2576,642.8751,1317.0103,1287.6848,774.9716,1083.6113,1048.7267,1470.8757,1526.7108,1805.789,1795.7764,2067.156,1499.4026,1160.6424,1002.2987,845.1453,2251.4388
18,11440700,15901.11,653.267,344.0821,303.2969,378.6901,499.3141,556.5521,730.6242,732.7397,712.3764,652.5371,579.0157,385.3544,278.3674,656.6025,430.5923,275.6476,346.9035,515.373,603.1067,681.6404,831.8868,665.1725,791.6846,660.2466,623.5673,442.6328,435.6457,1134.1908
18,11680580,60742.3367,874.7231,514.7278,1010.7165,1599.4862,2861.5434,3408.1286,4063.4107,3833.8882,3528.0655,2330.2643,1782.5055,1010.5956,591.5497,973.1889,1021.4131,498.642,1297.6391,3005.8807,4499.673,4537.6751,4317.7623,3224.7052,3073.672,2144.1037,1631.539,1119.7795,655.903,1331.156
18,11350621,24709.8929,1278.5981,1890.2712,2391.5144,643.8671,403.6723,291.8329,412.9965,512.3297,874.6738,680.2427,573.3451,437.491,313.0115,615.4901,1195.0358,1674.2589,2295.5179,595.1605,322.9848,307.6542,563.9462,1093.7913,1411.1109,926.8882,764.3149,600.6832,437.386,1201.8238
18,11650520,56312.1597,1055.7885,636.1816,1155.3226,1382.228,2874.5599,3406.6265,3961.3723,3403.4593,3573.0978,2510.0386,1828.8737,1050.6359,716.438,1374.3503,1019.9476,510.6735,1251.8444,2368.8563,3844.841,3644.3196,3213.6592,2561.5907,2423.2179,1675.5457,1459.874,954.5124,735.6712,1718.6319
18,11110680,7749.9227,124.3549,84.2406,105.9836,213.8975,245.3818,200.085,256.0619,225.9959,269.3878,378.9893,496.0874,379.0604,267.4279,471.3497,64.5524,48.2198,76.4451,286.0359,298.7582,204.6592,282.6517,180.4967,267.9282,387.0578,510.3093,400.638,250.1664,773.6998
18,11620735,30994.1939,451.343,228.5765,690.4685,2405.8283,3623.0339,2071.2864,1755.7345,1372.6333,1385.139,1241.8853,1009.305,627.1007,453.7356,941.1245,517.0967,213.3027,526.4425,2129.85,2072.9621,1045.2513,1001.6871,741.8568,826.4176,633.5188,623.5251,558.203,487.7038,1359.1801
18,11110640,30529.9653,525.2429,290.1895,712.2112,1424.5607,1589.1688,1238.9926,1331.8767,1092.6734,1283.6256,1204.3167,959.1304,610.913,375.7712,709.6639,343.4575,235.5642,1139.7206,2656.7305,2167.1321,1765.4432,1829.6398,1318.9027,1312.3164,1130.3447,971.0239,708.9912,407.724,1194.6393
18,11260620,22147.2735,1010.625,541.7502,627.661,584.4083,617.121,602.3509,751.4179,772.1316,828.3946,789.2222,673.9963,588.9457,526.781,1358.1761,771.6767,406.3706,517.3433,673.059,717.367,669.7625,830.2541,849.8515,826.2555,1014.6448,829.4927,1030.6538,801.5422,1936.0175
18,11440600,24360.1216,597.9589,421.3976,872.5272,1419.009,1300.8182,922.5256,1013.4456,853.0852,920.3718,762.9648,515.509,480.963,319.7918,573.0903,726.924,412.2381,927.1767,2185.4437,1589.2656,1117.532,1099.4004,850.8308,975.3277,869.9687,641.8874,520.738,419.6516,1050.2807
18,11305534,19469.9789,776.3366,442.07,610.5167,580.7514,524.9451,444.82,540.1891,574.7599,790.2974,700.9295,790.1399,598.7279,459.526,1296.4715,707.0118,389.5939,449.6041,489.0755,401.5925,478.8567,622.7536,670.8913,831.242,803.8801,821.7316,825.3448,734.8092,2113.1122
18,11410700,20009.213,840.2067,454.7904,757.1333,835.1226,646.4713,452.8626,680.3353,673.1042,732.7969,600.6587,588.4291,459.7425,353.4296,860.7509,832.1978,472.9925,728.3817,1107.9792,588.5605,622.1918,901.3271,804.0999,877.9767,726.8817,769.4899,602.9874,484.2115,1554.0993
18,11710540,10682.1905,558.0067,318.1505,250.49,209.998,239.5471,293.4031,316.6896,319.9127,426.4383,428.6033,482.6292,405.3766,315.6841,515.7949,530.8294,286.1505,222.8098,201.5182,217.3935,206.6616,366.2031,355.555,371.8961,407.8155,526.5602,393.4127,427.9238,1086.7368
18,11680730,13631.1396,307.9699,216.3121,367.1562,340.6729,441.7513,479.7916,601.8882,604.6018,743.8942,556.0049,482.7556,505.5876,339.8976,703.746,322.5235,177.059,246.5009,392.7694,516.1566,452.1308,571.5218,552.1487,587.9805,469.2983,501.456,510.1016,539.9846,1099.478
18,11680531,57182.2099,1014.7799,378.2598,731.433,1190.9643,3002.0224,3548.7346,4157.3649,3809.164,3987.8583,2560.4487,1610.995,939.6466,628.9971,1208.654,647.2319,269.4487,658.5339,2616.2241,4608.9154,4195.2742,3689.9055,2842.4418,2364.8462,1596.3803,1367.1861,1006.1797,707.4478,1842.8707
18,11620745,16561.5616,383.8966,244.9478,405.8704,543.0138,693.2174,535.588,660.0958,559.9629,665.0184,677.7537,732.0723,535.2311,455.64,1130.2343,242.6796,163.2357,230.492,572.8148,595.7036,414.4316,448.5212,469.1406,570.8604,630.2044,640.6381,740.8461,685.0459,1934.4035
18,11680600,37419.9324,2118.3888,2947.5696,4590.1,682.5884,447.3102,459.3045,692.5217,877.3488,1254.5956,911.1479,615.361,446.9463,352.4653,861.1396,2199.444,2850.1286,4062.5541,735.1793,606.0007,605.9216,937.0615,1627.7675,2148.1911,1215.5849,806.2683,651.8104,518.0418,1199.1897
18,11650621,28550.2507,765.8922,503.8566,793.2582,791.1413,1133.7026,931.2984,1265.3585,1152.1347,1277.7099,1030.1373,906.2554,736.6344,514.5592,1059.9683,1034.048,720.4853,732.4932,985.2823,1311.6842,1303.6012,1443.2723,1351.3117,1484.1085,1106.7473,1067.683,885.4274,717.4784,1544.7203
18,11650620,17424.3937,409.0128,249.5195,527.5386,533.6742,519.4711,595.0363,723.256,711.4566,697.2922,726.2711,696.655,491.8021,398.8712,824.2358,469.1356,261.4548,405.8736,618.96,656.3156,577.1957,797.0561,714.9568,767.5036,789.5154,764.11,642.8556,502.1234,1353.2456
18,11650652,43021.3608,1321.232,553.2657,689.8975,853.0172,2089.174,2315.1292,2860.6187,2672.7884,2956.2998,2393.5707,1879.7422,1210.2759,772.8668,1151.3709,1010.581,440.7378,710.8838,1247.2606,2025.1687,1957.6664,2000.0707,1789.3383,1879.749,1431.6083,1356.0974,1173.7295,802.7402,1476.4786
18,11650570,23635.5071,1053.5443,711.3926,904.2725,534.0158,588.1869,619.6158,902.3282,926.7157,1049.66,878.6643,717.8233,475.9163,367.4554,736.889,1097.4216,815.2055,994.7258,707.8235,870.6519,836.2497,1093.5512,1214.5109,1333.8483,895.1374,834.3877,600.2463,516.3045,1358.963
18,11650660,24878.6532,2134.4993,467.2289,439.2941,1057.811,690.6998,761.0115,1011.7787,1161.2767,1329.8409,972.4399,996.9388,719.8853,510.6452,806.8359,2052.7756,474.575,317.2599,434.8125,683.108,657.1637,1097.9686,1116.7882,923.4887,717.123,701.9495,716.5313,560.7837,1364.1395
18,11680650,55229.8423,1732.3223,1180.1123,1517.4377,1250.6182,2362.3163,2567.3416,3030.1752,3024.7293,3105.5469,2372.5209,1611.1158,981.2738,663.6098,1261.0442,1542.0853,1208.1708,1950.044,1963.9739,3137.196,2813.8933,2863.0318,2838.8117,2953.2705,1999.4544,1419.521,1063.6807,802.4649,2014.079
18,11680610,60833.6825,2135.9006,3074.5654,5488.8748,1220.3702,1776.1736,2275.9837,2788.9585,2710.9527,3169.017,2048.414,1496.8501,920.9256,732.9987,1377.1682,2083.8478,2317.0334,3349.4494,1714.5169,2193.5555,2259.9905,2618.8208,2637.2344,2978.1069,1881.5927,1428.8096,1035.4074,902.5181,2215.6479
