"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"강서구","C311090 화곡동 102-334 고정1","37.5393","126.8442","1","2022-12-01"
"강서구","C311090 화곡동 102-334 고정2","37.5393","126.8442","1","2022-12-01"
"강서구","C311090 화곡동 102-334 고정3","37.5393","126.8442","1","2022-12-01"
"강서구","C311091_화곡동 46-221_고정1","37.5447","126.8473","1","2022-12-01"
"강서구","C311091_화곡동 46-221_고정2","37.5447","126.8473","1","2022-12-01"
"강서구","C311091_화곡동 46-221_고정3","37.5442","126.8473","1","2022-12-01"
"강서구","C311092_화곡동 98-99_PTZ","37.5415","126.8439","1","2022-12-01"
"강서구","C311092_화곡동 98-99_보조1","37.5415","126.8439","1","2022-12-01"
"강서구","C311092_화곡동 98-99_보조2","37.5415","126.8439","1","2022-12-01"
"강서구","C311092_화곡동 98-99_보조3","37.5415","126.8439","1","2022-12-01"
"강서구","C311093_화곡본동 46-41_고정1","37.5446","126.8488","1","2022-12-01"
"강서구","C311093_화곡본동 46-41_고정2","37.5446","126.8488","1","2022-12-01"
"강서구","C311094_화곡동 964-14_고정1","37.5466","126.8499","1","2022-12-01"
"강서구","C311095_화곡동 55-78_고정1","37.5413","126.8483","1","2022-12-01"
"강서구","C311095_화곡동 55-78_고정2","37.5413","126.8483","1","2022-12-01"
"강서구","C311096_화곡동 102-251(고정1)","37.5405","126.8470","1","2022-12-01"
"강서구","C311096_화곡동 102-251(고정2)","37.5405","126.8470","1","2022-12-01"
"강서구","C311096_화곡동 102-251(고정3)","37.5405","126.8470","1","2022-12-01"
"강서구","C311096_화곡동 102-251_PTZ","37.5405","126.8470","1","2022-12-01"
"강서구","C311097_화곡동 102-56_고정1","37.5397","126.8465","1","2022-12-01"
"강서구","Camera_22_화곡동 102-351","37.5385","126.8449","1","2022-12-01"
"강서구","F257001_[체납]가로공원 공영주차장 - 강서로 방향","37.5375","126.8391","1","2022-12-01"
"강서구","F297001_[체납]화곡6동 1103-6 시설관리공단 공영주차장","37.5531","126.8487","1","2022-12-01"
"강서구","F297002_[체납]강서구청 주차장 입구","37.5512","126.8498","1","2022-12-01"
"강서구","F317001_[체납]화곡본동 98-99 볏골공원 공영주차장","37.5418","126.8443","1","2022-12-01"
"강서구","G164001(G9010)_등촌2동 519-25 (그린파킹)","37.5472","126.8597","1","2022-12-01"
"강서구","G164002(G9011)_등촌2동 524-13 (그린파킹)","37.5460","126.8607","2","2022-12-01"
"강서구","G164002_등촌2동 524-13_보조1 - 등촌로 방향","37.5460","126.8607","1","2022-12-01"
"강서구","G164002_등촌2동 524-13_보조2 - 하울어린이집 방향","37.5460","126.8607","1","2022-12-01"
"강서구","G164002_등촌2동 524-13_보조3 - 현대파크빌 방향","37.5460","126.8607","1","2022-12-01"
"강서구","G164003(G9012)_등촌2동 567-1 (그린파킹)","37.5361","126.8620","1","2022-12-01"
"강서구","G164004(G9013)_등촌2동 569-1 (그린파킹)","37.5378","126.8624","1","2022-12-01"
"강서구","G164005(G9014)_등촌2동 572-1 (그린파킹)","37.5369","126.8620","3","2022-12-01"
"강서구","G214001_개화동 355-27 (그린파킹)","37.5846","126.7994","3","2022-12-01"
"강서구","G214001_개화동 355-27 (그린파킹)(보조4개세트) 01 - 개화길 방향","37.5846","126.7994","1","2022-12-01"
"강서구","G214001_개화동 355-27 (그린파킹)(보조4개세트) 02 - 개화6길 5-9 방향","37.5846","126.7994","1","2022-12-01"
"강서구","G214001_개화동 355-27 (그린파킹)(보조4개세트) 03 - 개화6길 30 방향","37.5846","126.7994","1","2022-12-01"
"강서구","G214001_개화동 355-27 (그린파킹)(보조4개세트) 04 - 부석공원 방향","37.5846","126.7994","1","2022-12-01"
"강서구","G214002_개화동 363-34 (그린파킹)","37.5845","126.7998","1","2022-12-01"
"강서구","G214003_개화동 366-39 (그린파킹)","37.5838","126.7991","2","2022-12-01"
"강서구","G214003_개화동 366-39 (그린파킹)(보조4개세트) 01 - 동부간선수로 방향","37.5838","126.7991","1","2022-12-01"
"강서구","G214003_개화동 366-39 (그린파킹)(보조4개세트) 02 - 개화4길 7-8 방향","37.5838","126.7991","1","2022-12-01"
"강서구","G214003_개화동 366-39 (그린파킹)(보조4개세트) 03 - 개화4길 17 방향","37.5838","126.7991","1","2022-12-01"
"강서구","G214003_개화동 366-39 (그린파킹)(보조4개세트) 04 - 부석공원 방향","37.5838","126.7991","1","2022-12-01"
"강서구","G214004_개화동 373-61 (그린파킹)","37.5832","126.7992","1","2022-12-01"
"강서구","G254001(G9001)_화곡1동 362-188","37.5334","126.8392","1","2022-12-01"
"강서구","G254001(G9001)_화곡1동 362-188","37.5335","126.8392","1","2022-12-01"
"강서구","G274001(G9015)_화곡3동 1039-39 (그린파킹)","37.5429","126.8328","1","2022-12-01"
"강서구","G274001(G9015)_화곡3동 1039-39 (그린파킹)(보조1) 윤서유치원 방향","37.5429","126.8328","1","2022-12-01"
"강서구","G274002(G9016)_화곡3동 1046 (그린파킹)","37.5425","126.8349","1","2022-12-01"
"강서구","G274003(G9017)_화곡3동1048-14 (그린파킹)","37.5427","126.8369","1","2022-12-01"
"강서구","G314001(G9005)_화곡본동 56-225 (그린파킹)","37.5411","126.8495","2","2022-12-01"
"강서구","G9001_화곡1동 362-18 (그린파킹)","37.5334","126.8392","1","2022-12-01"
"강서구","G9001_화곡1동 362-18 - 카메라 1","37.5334","126.8392","1","2022-12-01"
"강서구","G9003_우장산동 1028-41 (그린파킹)","37.5446","126.8410","1","2022-12-01"
"강서구","G9004_우장산동 1028-12 (그린파킹)","37.5453","126.8412","1","2022-12-01"
"강서구","G9015_화곡3동 1039-39 (그린파킹)","37.5429","126.8328","1","2022-12-01"
"강서구","G9016_화곡3동 1046 (그린파킹)","37.5425","126.8349","1","2022-12-01"
"강서구","I1002_화곡8동 341-74 (까치산역 2,3번출구) - 카메라 1","37.5318","126.8469","1","2022-12-01"
"강서구","I1003_화곡본동시장 - 카메라 1","37.5426","126.8439","1","2022-12-01"
"강서구","I1004_화곡8동 893-1 (KT화곡지사) - 카메라 1","37.5297","126.8481","1","2022-12-01"
"강서구","I1011_가양동 1474 (가양역3단지) - 카메라 1","37.5650","126.8544","1","2022-12-01"
"강서구","I1014_등촌동 628-15 (라인아파트 주변) - Camera 1","37.5589","126.8562","1","2022-12-01"
"강서구","I1016_등촌1동 630-13 (증미역) - 카메라 1","37.5576","126.8613","1","2022-12-01"
"강서구","I1021_화곡1동 362-83 (화곡1동우리은행) - 카메라 1","37.5344","126.8382","1","2022-12-01"
"강서구","I1023_화곡본동 1076-1 (화곡역 1,2,3번 출구)","37.5417","126.8410","1","2022-12-01"
"강서구","I116001_가양동 97-8 (CJ한길자동차 매매단지)","37.5662","126.8450","1","2022-12-01"
"강서구","I116002_가양1차더하임 - 카메라 1","37.5675","126.8487","1","2022-12-01"
"강서구","I116003_강서한강자이 후문 - 카메라 1","37.5674","126.8498","1","2022-12-01"
"강서구","I116004_가양1동 717(금호 어울림아파트 버스정류장)","37.5745","126.8369","1","2022-12-01"
"강서구","I116005_가양1동 187-6 (양천초교 입구)","37.5699","126.8408","1","2022-12-01"
"강서구","I116006_가양1동 242-3_땅꿀전시장 인근","37.5576","126.8613","1","2022-12-01"
"강서구","I126001_가양동 1474 (가양역3단지)","37.5649","126.8544","1","2022-12-01"
"강서구","I126002_가양2동 1479-4_영보빌딩 인근","37.5634","126.8520","1","2022-12-01"
"강서구","I136001_허준로186(회전)가양초교앞교차로","37.5616","126.8599","1","2022-12-01"
"강서구","I146001_국내선2층","37.5594","126.8031","1","2022-12-01"
"강서구","I146001_국내선2층(고장-철거)","37.5589","126.8042","1","2022-12-01"
"강서구","I146002_국내선1층","37.5589","126.8042","1","2022-12-01"
"강서구","I146002_국내선1층","37.5594","126.8031","1","2022-12-01"
"강서구","I146003_공항동 14-98_공항중학교","37.5631","126.8152","1","2022-12-01"
"강서구","I146004_공항동 22-16","37.5625","126.8104","1","2022-12-01"
"강서구","I146005_송정로45(회전)공항동주민센터앞","37.5589","126.8105","1","2022-12-01"
"강서구","I146006_강서구 하늘길 111(김포공항 국내선 2층 게이트 4번 주변)","37.5589","126.8040","1","2022-12-01"
"강서구","I146007_강서구 하늘길 38(김포공항 국제선 1층 게이트 1주변)","37.5659","126.8019","1","2022-12-01"
"강서구","I146008_공항동22-30(회전) (공항시장역인근)","37.5634","126.8105","1","2022-12-01"
"강서구","I156002_등촌1동 630-13 (증미역)","37.5576","126.8613","1","2022-12-01"
"강서구","I156003_등촌동 639-23 (등촌동 홈플러스)","37.5576","126.8560","1","2022-12-01"
"강서구","I156003_등촌동 639-23 (등촌동 홈플러스)","37.5577","126.8560","1","2022-12-01"
"강서구","I156004_등촌1동 629-7(등촌서광아파트 106동 앞)","37.5581","126.8578","1","2022-12-01"
"강서구","I156005_등촌1동 630-7_가양시니어스타워 인근","37.5576","126.8589","1","2022-12-01"
"강서구","I156006_화곡로66길161(회전)백석초교인근","37.5546","126.8615","1","2022-12-01"
"강서구","I156007_등촌동647(회전) (등촌동 심미에셈빌앞)","37.5536","126.8637","1","2022-12-01"
"강서구","I166006_등촌로51길45(회전)태진아름아프트옆","37.5493","126.8608","1","2022-12-01"
"강서구","I166007_등촌동519-25(회전) (등촌초교입구)","37.5472","126.8596","1","2022-12-01"
"강서구","I176001_등촌3동 14-18 (홈플러스 등촌자동차 매매단지)","37.5641","126.8489","1","2022-12-01"
"강서구","I176001_등촌3동 14-18 (홈플러스 등촌자동차 매매단지)","37.5642","126.8489","1","2022-12-01"
"강서구","I176002_등촌3동 658-7(부민병원 뒷편)","37.5571","126.8508","1","2022-12-01"
"강서구","I176003_등촌동 691-1(등촌동성아파트 105동 입구)","37.5646","126.8463","1","2022-12-01"
"강서구","I176004_등촌3동 671-3(원당공원입구)","37.5594","126.8412","1","2022-12-01"
"강서구","I176005_등촌3동 687(등촌주공1,2단지 101동 상가 앞)","37.5297","126.8481","1","2022-12-01"
"강서구","I176005_등촌3동 687(등촌주공1,2단지 101동 상가 앞)","37.5661","126.8430","1","2022-12-01"
"강서구","I186001(IPC02)_마곡동 731-197(신방화역 4번출구)","37.5676","126.8185","2","2022-12-01"
"강서구","I186001(IPC02)_마곡동 731-197(신방화역 4번출구)","37.5676","126.8186","1","2022-12-01"
"강서구","I186002(IPC07)_마곡동 361-6(엠벨리 712동 앞)","37.5672","126.8236","1","2022-12-01"
"강서구","I186002(IPC07)_마곡동 361-6(엠벨리 712동 앞)","37.5672","126.8242","1","2022-12-01"
"강서구","I186003(IPC01)_마곡동 731-226(엠벨리 301동 앞)","37.5692","126.8194","1","2022-12-01"
"강서구","I186004(IPC03)_마곡동 730-263(강서세무서 앞)","37.5616","126.8206","1","2022-12-01"
"강서구","I186005(IPC04)_마곡동 730-427(엠벨리10단지,13단지 힐스테이트 사이)","37.5585","126.8200","1","2022-12-01"
"강서구","I186005(IPC04)_마곡동 730-427(엠벨리10단지,13단지 힐스테이트 사이)","37.5588","126.8201","1","2022-12-01"
"강서구","I186006(IPC05)_마곡동 730-546(공항동 반야정사 앞)","37.5568","126.8198","1","2022-12-01"
"강서구","I186006(IPC05)_마곡동 730-546(공항동 반야정사 앞)","37.5569","126.8201","1","2022-12-01"
"강서구","I186007(IPC06)_마곡동 268-2(마곡나루역 캐슬파크 오피스텔 인근)","37.5680","126.8283","1","2022-12-01"
"강서구","I186010(IPC10)_마곡동 728-213(엠벨리 15단지 인근)","37.5579","126.8298","1","2022-12-01"
"강서구","I186011(IPC11)_마곡동 728-35(이대병원정문 주변)","37.5573","126.8353","1","2022-12-01"
"강서구","I186012(IPC12)_마곡동 727-1190(마곡필네이처 오피스텔 인근)","37.5610","126.8377","1","2022-12-01"
"강서구","I186013(IPC13)_마곡동 727-76(대방디엠시티 인근)","37.5683","126.8392","1","2022-12-01"
"강서구","I186014(IPC14)_마곡동 727-27(좋은책신사고 인근)","37.5667","126.8402","1","2022-12-01"
"강서구","I186015(IPC15)_마곡동 727-1267(마곡 힐스테이트에코 주변)","37.5598","126.8379","1","2022-12-01"
"강서구","I186016(IPC16)_마곡동 727-1235(유림트윈파크 오피스텔 인근)","37.5635","126.8389","1","2022-12-01"
"강서구","I186017(IPC17)마곡동 727-1182(인터시티호텔 인근)","37.5603","126.8357","1","2022-12-01"
"강서구","I186018(IPC18)_마곡동 731-107(신방화역 환승주차장 옆)","37.5667","126.8174","1","2022-12-01"
"강서구","I186019(IPC19)_마곡동 757-6(보타닉파크타워 앞)","37.5683","126.8265","1","2022-12-01"
"강서구","I186020(IPC20)_마곡동 747-2(마곡13단지 힐스테이트 앞)","37.5589","126.8181","1","2022-12-01"
"강서구","I186021(IPC21)_마곡동 796-8(마곡사이언스타워 주변)","37.5602","126.8336","3","2022-12-01"
"강서구","I186022(IPC22)_마곡동 730-168(공항초교 주변)","37.5627","126.8211","1","2022-12-01"
"강서구","I186023(IPC23)_마곡동 730-680(공진초교 주변)","37.5583","126.8237","1","2022-12-01"
"강서구","I186024(IPC24)_마곡동 727-1078(마곡GMG타워 주변)","37.5607","126.8303","1","2022-12-01"
"강서구","I186025(IPC25)_마곡동 727-304(서울식물원 주변)","37.5685","126.8352","1","2022-12-01"
"강서구","I186026(IPC26)_마곡동 727-457(케스트원 주변)","37.5638","126.8363","1","2022-12-01"
"강서구","I186027(IPC27)_마곡동 727-231(FITI시험연구원 주변)","37.5675","126.8377","1","2022-12-01"
"강서구","I186028(IPC28)_마곡동 727-441(에스오일센터 주변)","37.5654","126.8374","1","2022-12-01"
"강서구","I186029(IPC29)_마곡동 728-109(의약품수출입협회 주변)","37.5584","126.8334","1","2022-12-01"
"강서구","I186030(IPC30)_마곡동 728-62(명덕외고 주변)","37.5551","126.8322","1","2022-12-01"
"강서구","I186031(IPC31)_마곡동 728-26(이대병원후문-가곡초 부근)","37.5568","126.8368","1","2022-12-01"
"강서구","I186032(IPC32)_마곡동 730-654(홈앤쇼핑 아래)","37.5593","126.8238","1","2022-12-01"
"강서구","I186033_마곡동 727-1215(연결녹지28호 내)","37.5593","126.8376","1","2022-12-01"
"강서구","I186034_마곡동738(회전) (마곡 엠밸리4단지앞)","37.5696","126.8254","1","2022-12-01"
"강서구","I196001_발산1동 668(명덕고-가곡초)","37.5547","126.8362","1","2022-12-01"
"강서구","I196002_발산1동(내발산동)753","37.5500","126.8236","1","2022-12-01"
"강서구","I196003_내발산동742(회전) (수명산파크1단지앞)","37.5533","126.8306","1","2022-12-01"
"강서구","I206001_방화동 486-44_한서고등학교","37.5748","126.8096","1","2022-12-01"
"강서구","I206002-방화1동 897(마곡 삼성아파트 주변)","37.5715","126.8224","1","2022-12-01"
"강서구","I206003_양천로111(회전)신방화사거리","37.5734","126.8167","1","2022-12-01"
"강서구","I216001_방화동 849 (개화산역)","37.5726","126.8072","2","2022-12-01"
"강서구","I216002_국기계양대(공사중)","37.5627","126.8015","1","2022-12-01"
"강서구","I216002_김포공항역3번출구_롯데몰앞","37.5626","126.8019","1","2022-12-01"
"강서구","I216003_국제선2층","37.5659","126.8018","1","2022-12-01"
"강서구","I216003_국제선2층(공사중)","37.5659","126.8018","1","2022-12-01"
"강서구","I216004_국제선1층(공사중)","37.5648","126.8013","1","2022-12-01"
"강서구","I216005_방화2동 666 (행사전용주차장)","37.5606","126.8016","1","2022-12-01"
"강서구","I216005_방화2동 666 (행사전용주차장)(공사중)","37.5606","126.8016","1","2022-12-01"
"강서구","I216006_방화2동 589-9(수협은행 방화동지점)","37.5679","126.8092","1","2022-12-01"
"강서구","I216007_방화2동 609-30","37.5653","126.8116","1","2022-12-01"
"강서구","I216008_금낭화로75(회전)방신시장인근","37.5721","126.8114","1","2022-12-01"
"강서구","I226001_방화3동 829-1(방화역 농협 및 공용주차장 뒷편)","37.5771","126.8118","1","2022-12-01"
"강서구","I226002_방화대로50길_정곡초등학교","37.5766","126.8182","1","2022-12-01"
"강서구","I236001_염창동 254-2 (무학아파트 주변)","37.5505","126.8766","1","2022-12-01"
"강서구","I236001_염창동 254-2 (무학아파트 주변)","37.5509","126.8769","1","2022-12-01"
"강서구","I236002_염창동 252-5(동아3차아파트 301동 코너)","37.5494","126.8767","1","2022-12-01"
"강서구","I236003_염창동 281-22 이수공원","37.5487","126.8739","1","2022-12-01"
"강서구","I236004_염창동 267-19(염창초교 입구-염창파출소)","37.5518","126.8678","1","2022-12-01"
"강서구","I236005_염창동 280-17(대한적십자사 서울중앙혈액원)","37.5483","126.8707","1","2022-12-01"
"강서구","I236006_염창동 289(신동아 아파트앞 GS25사거리)","37.5554","126.8682","1","2022-12-01"
"강서구","I236007_염창동 290(벽산늘푸른아파트 상가동 앞 새영교회 삼거리)","37.5573","126.8658","1","2022-12-01"
"강서구","I236008_염창동 53-1 (염창동 주민센터 앞)","37.5536","126.8711","1","2022-12-01"
"강서구","I236009_염창동95-10(회전) (염동초교앞)","37.5515","126.8726","1","2022-12-01"
"강서구","I246001_내발산동 677-11 (강서농협, 미즈메디병원)","37.5527","126.8366","2","2022-12-01"
"강서구","I256001_화곡동 1075-12 (화곡역 5번출구)","37.5412","126.8406","1","2022-12-01"
"강서구","I256002_화곡1동 362-84 (화곡1동우리은행)","37.5343","126.8383","1","2022-12-01"
"강서구","I256003_화곡동359-59(회전) (화곡1동새마을금고앞)","37.5324","126.8392","1","2022-12-01"
"강서구","I266001-화곡2동 451-23(신정초등학교 주변)","37.5334","126.8518","1","2022-12-01"
"강서구","I276001_화곡로 137 (화곡역 버스정류장 주변)","37.5409","126.8371","1","2022-12-01"
"강서구","I276002_화곡3동 1065-31 (화곡역 5,6,7번 출구)","37.5416","126.8398","1","2022-12-01"
"강서구","I276003_화곡3동 1091-10(푸르지오 아파트)","37.5474","126.8332","1","2022-12-01"
"강서구","I306001_화곡8동 341-74 (까치산역 2번출구)","37.5318","126.8469","1","2022-12-01"
"강서구","I306002_화곡8동 893-1 (KT화곡지사)","37.5297","126.8481","1","2022-12-01"
"강서구","I306003_화곡8동 340-53 (까치산역 4번출구)","37.5327","126.8463","2","2022-12-01"
"강서구","I316001_화곡본동시장(구도로)","37.5426","126.8439","1","2022-12-01"
"강서구","I316002_화곡동 110-10 (화곡로 본동시장)","37.5441","126.8438","1","2022-12-01"
"강서구","I316002_화곡동 110-10 (화곡본동시장(큰도로))","37.5441","126.8438","1","2022-12-01"
"강서구","I316003_화곡본동 1076-1 (화곡역 3번 출구)","37.5417","126.8410","1","2022-12-01"
"강서구","I316004_화곡본동 98-223(볏골공원)","37.5418","126.8444","1","2022-12-01"
"강서구","I316005_화곡동 55-79_화일초등학교","37.5410","126.8484","1","2022-12-01"
"강서구","I316006_초록마을로36(회전)화곡초등학교인근","37.5427","126.8468","1","2022-12-01"
"강서구","IPC01_(마곡)엠벨리 3단지 301동 앞","37.5691","126.8195","1","2022-12-01"
"강서구","P113001(A5026)_(공원)_궁산공원 뒤쪽","37.5743","126.8393","1","2022-12-01"
"강서구","P113002(A5027)_(공원)궁산공원 입구","37.5725","126.8389","1","2022-12-01"
"강서구","P113003_가양1동 1459-1(나들이어린이공원)","37.5718","126.8441","1","2022-12-01"
"강서구","P113004_가양1동 1456(궁산공원등산로입구)","37.5742","126.8428","1","2022-12-01"
"강서구","P113005_가양동 1465_아름공원_PTZ","37.5688","126.8487","1","2022-12-01"
"강서구","P113005_가양동 1465_아름공원_보조1 (6시)","37.5688","126.8487","1","2022-12-01"
"강서구","P113006_가양동 1462-2_가양공원_PTZ","37.5697","126.8447","1","2022-12-01"
"강서구","P113006_가양동 1462-2_가양공원_보조1(1시)","37.5697","126.8447","1","2022-12-01"
"강서구","P123001_가양2동 1481-1 풀피리어린이공원(녹지과)","37.5637","126.8546","1","2022-12-01"
"강서구","P123002_가양2동 1471 구암근린공원","37.5676","126.8522","2","2022-12-01"
"강서구","P133001_가양동 1485-5 황금내근린공원 #01","37.5612","126.8653","1","2022-12-01"
"강서구","P133001_가양동 1485-5 황금내근린공원 #01 - 카메라 1","37.5612","126.8653","1","2022-12-01"
"강서구","P133002_가양동 1485-5 황금내근린공원 #02 - 카메라 1","37.5619","126.8642","1","2022-12-01"
"강서구","P133003_가양동 1485-5 황금내근린공원 #03","37.5635","126.8614","1","2022-12-01"
"강서구","P133003_가양동 1485-5 황금내근린공원 #03 - 카메라 1","37.5635","126.8614","1","2022-12-01"
"강서구","P133004_가양3동 1489-1(비둘기어린이공원)","37.5597","126.8631","1","2022-12-01"
"강서구","P133004_가양3동 1489-1(비둘기어린이공원)(보조1)(1시)","37.5597","126.8631","1","2022-12-01"
"강서구","P133004_가양3동 1489-1(비둘기어린이공원)(보조2)(7시)","37.5597","126.8631","1","2022-12-01"
"강서구","P133005_염창동_황금내공원_PTZ","37.5615","126.8652","1","2022-12-01"
"강서구","P133005_염창동_황금내공원보조1","37.5615","126.8652","1","2022-12-01"
"강서구","P143001_공항동 42-11(송정어린이공원)","37.5607","126.8113","1","2022-12-01"
"강서구","P143002_공항동 668(장미어린이공원)","37.5568","126.8140","1","2022-12-01"
"강서구","P143003_공항동1341_활주로공원_PTZ","37.5544","126.8158","1","2022-12-01"
"강서구","P143003_공항동1341_활주로공원_보조1","37.5544","126.8158","1","2022-12-01"
"강서구","P143004_공항동1361_다솔공원_PTZ","37.5545","126.8185","1","2022-12-01"
"강서구","P143004_공항동1361_다솔공원_보조1","37.5545","126.8185","1","2022-12-01"
"강서구","P153001_등촌동 639-2_등서공원_PTZ","37.5593","126.8546","1","2022-12-01"
"강서구","P153001_등촌동 639-2_등서공원_보조1(5시)","37.5593","126.8546","1","2022-12-01"
"강서구","P153002_등촌동 646-41_백석공원_PTZ","37.5526","126.8635","1","2022-12-01"
"강서구","P153002_등촌동 646-41_백석공원_보조1(2시)","37.5526","126.8635","1","2022-12-01"
"강서구","P153003_등촌동 641-5_등마루공원_PTZ","37.5561","126.8575","1","2022-12-01"
"강서구","P153003_등촌동 641-5_등마루공원_보조1(7시)","37.5561","126.8575","1","2022-12-01"
"강서구","P153004_등촌동 635-1_도림공원_PTZ","37.5556","126.8630","1","2022-12-01"
"강서구","P163001_등촌2동 517-1(능안어린이공원)","37.5463","126.8602","1","2022-12-01"
"강서구","P163002_등촌2동 560-26(등마초교인근 신설공원)","37.5424","126.8610","1","2022-12-01"
"강서구","P163002_등촌2동 560-26(등마초교인근 신설공원)(보조1)","37.5424","126.8610","1","2022-12-01"
"강서구","P163003_등촌동 산25-9_봉제산공원","37.5496","126.8576","1","2022-12-01"
"강서구","P163003_등촌동 산25-9_봉제산공원(보조1)(1시)","37.5496","126.8576","1","2022-12-01"
"강서구","P173001_원당근린공원1(등촌3동 690-5)","37.5601","126.8417","1","2022-12-01"
"강서구","P173002_원당근린공원2(등촌3동 690-5)","37.5597","126.8422","1","2022-12-01"
"강서구","P173003_원당근린공원3(등촌3동 690-5)","37.5598","126.8416","1","2022-12-01"
"강서구","P173004_등촌어린이공원1(등촌3동 687-4)","37.5633","126.8412","1","2022-12-01"
"강서구","P173005_등촌어린이공원2(등촌3동 687-4)","37.5637","126.8422","1","2022-12-01"
"강서구","P173006_등촌어린이공원3(등촌3동 687-4)","37.5638","126.8415","1","2022-12-01"
"강서구","P173007_등촌3동 688-3(새벗어린이공원)","37.5607","126.8401","1","2022-12-01"
"강서구","P173008_등촌3동 695-4(백합어린이공원)","37.5592","126.8449","1","2022-12-01"
"강서구","P173009_등촌동 690-3_한마음공원_PTZ","37.5607","126.8433","1","2022-12-01"
"강서구","P173009_등촌동 690-3_한마음공원_보조1","37.5607","126.8433","1","2022-12-01"
"강서구","P173009_등촌동 690-3_한마음공원_보조2","37.5607","126.8433","1","2022-12-01"
"강서구","P173010_등촌동 694-1_채송화공원_PTZ","37.5628","126.8461","1","2022-12-01"
"강서구","P173010_등촌동 694-1_채송화공원_보조1(1시)","37.5628","126.8461","1","2022-12-01"
"강서구","P173011_등촌동 705-3_푸르매공원_PTZ","37.5589","126.8473","1","2022-12-01"
"강서구","P173011_등촌동 705-3_푸르매공원_보조1(1시)","37.5589","126.8473","1","2022-12-01"
"강서구","P183001(SC공원01) - 마곡중앙5로 근린공원2호 내","37.5665","126.8215","1","2022-12-01"
"강서구","P183002(SC공원02) - 마곡중앙5로 근린공원2호 내","37.5667","126.8225","1","2022-12-01"
"강서구","P183003(SC공원06) - 마곡중앙5로 소공원1호 내","37.5678","126.8219","3","2022-12-01"
"강서구","P183004(SC공원07) - 마곡서로 어린이공원 3호 내","37.5706","126.8246","1","2022-12-01"
"강서구","P183004(SC공원07) - 마곡서로 어린이공원 3호 내","37.5707","126.8246","1","2022-12-01"
"강서구","P183004(SC공원07) - 마곡서로 어린이공원 3호 내","37.5707","126.8247","1","2022-12-01"
"강서구","P183005(SC공원14) - 마곡중앙로 남쪽 끝 지점 교차 사거리 14단지 지점","37.5558","126.8258","1","2022-12-01"
"강서구","P183006(SC공원04) - 마곡서로 근린공원3호 내","37.5568","126.8204","1","2022-12-01"
"강서구","P183007(SC공원03) - 마곡서로 근린공원3호 내","37.5574","126.8217","1","2022-12-01"
"강서구","P183008(SC공원10) - 어린이공원5호 내","37.5629","126.8184","2","2022-12-01"
"강서구","P183009(SC공원09) - 마곡서1로 8단지 인근 어린이공원4호 내","37.5650","126.8191","1","2022-12-01"
"강서구","P183010(SC공원08) - 마곡중앙로 어린이공원2호 내","37.5556","126.8270","1","2022-12-01"
"강서구","P183011(SC공원11) - 마곡중앙3로 어린이공원6호 앞","37.5634","126.8226","1","2022-12-01"
"강서구","P183011(SC공원11) - 마곡중앙3로 어린이공원6호 앞(보조1)","37.5634","126.8226","1","2022-12-01"
"강서구","P183012(SC공원12)_공항대로 어린이공원7호 앞","37.5610","126.8181","1","2022-12-01"
"강서구","P183013(SC공원13) - 방화대로 어린이공원8호 앞","37.5571","126.8170","1","2022-12-01"
"강서구","P183013(SC공원13) - 방화대로 어린이공원8호 앞(보조1)","37.5571","126.8170","1","2022-12-01"
"강서구","P183014(SC공원15) - 마곡중앙5로1길 연결녹지43호 앞","37.5707","126.8279","1","2022-12-01"
"강서구","P183015(SC공원16) - 문화공원1호 내","37.5582","126.8301","1","2022-12-01"
"강서구","P183016(SC공원17) - 문화공원3호 내","37.5620","126.8362","1","2022-12-01"
"강서구","P183017(SC공원18) - 문화공원5호 내","37.5674","126.8380","1","2022-12-01"
"강서구","P183018(SC공원21) - 공항대로 마곡역 좌측 연결녹지21호 내","37.5604","126.8261","1","2022-12-01"
"강서구","P183019(SC공원22) - 공항대로 마곡역 우측 연결녹지22호 내","37.5602","126.8283","1","2022-12-01"
"강서구","P183019(SC공원22) - 공항대로 마곡역 우측 연결녹지22호 내(보조1줌)","37.5602","126.8283","1","2022-12-01"
"강서구","P183020(SC공원24) - 연결녹지24호 내","37.5609","126.8326","1","2022-12-01"
"강서구","P183020(SC공원24) - 연결녹지24호 내(보조줌1)","37.5609","126.8326","1","2022-12-01"
"강서구","P183021(SC공원25) - 연결녹지25호 내","37.5608","126.8343","1","2022-12-01"
"강서구","P183021(SC공원25) - 연결녹지25호 내(보조줌1)","37.5608","126.8343","1","2022-12-01"
"강서구","P183022(SC공원27) - 마곡동로4길 연결녹지27호 내","37.5597","126.8367","1","2022-12-01"
"강서구","P183023(SC공원28) - 공항대로 발산역 주변 연결녹지28호 내","37.5590","126.8372","1","2022-12-01"
"강서구","P183024(SC공원05)_강서구 마곡동 727-1041 문화공원2호 내","37.5611","126.8311","1","2022-12-01"
"강서구","P183025_마곡동 32-17 유수지 놀이터앞_PTZ","37.5760","126.8368","1","2022-12-01"
"강서구","P183026_마곡동 32-17 유수지 후포 실버문화센터 앞_PTZ","37.5747","126.8369","1","2022-12-01"
"강서구","P183027_마곡동 32-17 유수지 현대자동차공업사 앞_PTZ","37.5741","126.8370","1","2022-12-01"
